Id,SalePrice
2658,139216.35023698362
2718,161871.63024777095
2414,223531.5419940908
1989,109673.85319633136
625,185237.45475891832
333,78506.05645795027
1327,99304.09224251477
858,149292.91595338177
95,170748.34488166642
1568,163761.90944341558
2482,153357.1485270721
1364,125602.41840887108
2584,146072.97467151898
818,268975.45909698575
2673,154006.4632292188
2089,124701.59122490189
1297,145230.66880752318
790,111059.54337689307
2616,185362.08744517376
720,181811.32666393113
222,162662.1065510093
557,116452.74268650121
1148,183882.1820867795
2766,171824.89792828992
534,183753.06672934873
1452,127139.65775811333
630,111712.53782489423
2648,125514.44443246916
125,161285.22593196665
1904,53272.335220372785
1670,96634.47117968561
756,89985.49782064564
717,241503.04600677165
1032,159503.75231262136
852,216554.04738368536
1731,175095.43314503404
2639,119897.57659083512
2071,76788.9241609062
1267,117960.59912780969
1851,196911.0469902836
567,165399.0396654169
2439,205290.4690501662
1898,152615.97380121896
647,155613.02964309693
2256,215413.77762675096
979,92974.20925167101
1444,218663.33437018387
2485,121791.19427668717
157,134549.95154932945
88,121815.31313714701
2003,106337.97910184052
186,202514.0529558068
1425,250890.92963441723
2695,131848.2014513492
738,96058.24424325477
395,164072.78477449107
1353,155582.27427914695
1878,130777.30663417105
390,154002.93525690713
1456,231022.0225591598
1103,324801.43300533167
1387,138868.79066533883
2070,142324.93436805127
1199,159223.01343166822
2479,178268.3090016416
501,332606.7290706138
2362,90489.25994739155
1718,222956.95475169743
2188,104112.34328014059
1483,160661.4652153433
2557,91065.33061856686
437,355715.2844950294
2224,214249.40490996087
1628,161905.63562510844
397,136660.5715767314
587,192802.471877084
2182,532824.7092415593
971,139589.9621169652
2611,142196.5958148626
1887,100218.59815428467
2399,373849.7154274333
2148,194031.82415546762
304,136628.78134611037
1997,138217.19627526842
2817,94268.01371392727
1431,211633.15696801106
427,334720.95250380243
263,120167.53335025645
598,178084.64237350697
2895,230317.67031610274
687,133601.49507020306
1822,134889.59184553666
2191,100704.80886545203
179,106017.84715050345
1009,227750.78014633252
2010,129702.52700310716
1991,126972.50711439215
1411,204787.37458003455
1721,227375.02066088084
1144,193997.29508984162
593,213308.3991255605
575,301741.9029488877
1249,161809.50056923254
1604,122121.46105058341
1064,466846.81827833864
1923,152118.5293911919
1988,112472.53769327223
2325,166501.5266178523
114,196933.33255001335
2700,176766.00799111737
217,96587.6618442935
343,181933.75018195552
386,215041.44011518089
2005,115339.52111798643
2908,131440.09443519305
1814,235026.82379208616
2446,495460.15089489403
208,123337.22395193702
1679,92180.00067085275
822,321712.7418730772
6,189141.31378576448
1781,388990.0025394221
2397,315944.3380435467
2340,297879.04750003177
1618,163782.7525803718
2843,141486.40812587983
1061,369292.728723247
2786,125000.23370829396
1935,138140.5002463793
1341,113366.79477172298
521,268861.3972996416
2136,134399.4621251887
996,207607.05864454558
227,131235.22993584702
135,169330.021736303
1167,154038.90674420452
294,229737.85548647394
1776,204880.83055250923
540,171171.60803983943
1717,228925.96209253877
2303,136030.52703510656
116,188340.425918656
127,148837.44957830178
1371,133296.40537308337
1014,140714.48317748762
1507,122438.97290907698
702,127302.5911989354
750,153132.57017477765
261,137941.62900938193
1559,62368.551818466076
577,225398.10073136026
2812,190645.16042429503
2080,160203.5799103261
1368,118445.49500243418
2376,120149.5919363663
659,128595.76950580423
1235,134462.15532163455
332,71270.43026901835
1917,148366.55672132235
2094,249528.36747664085
1460,259502.60662667593
1471,219894.81294927138
1509,121528.43414836469
1922,127973.36449621595
433,443156.22688747867
460,255886.2557773898
1116,246842.78077546327
1137,165292.24561043974
53,170584.17623406235
2354,272340.82917860546
1475,194893.83948426665
1761,492586.3513866431
842,132305.82425637796
2739,179523.81740282974
2509,153648.9912884363
1007,199441.88451287497
2610,193355.57773913522
1952,93412.99942421794
2719,162683.74555595283
2921,72851.81363359746
1966,153723.73744649487
292,104322.71371484076
1204,179985.0593548693
1829,267351.6649686604
2419,190994.75065691784
391,148318.9043027609
798,107832.98294436352
481,200513.75374029536
193,203745.90497680203
555,122191.61206338817
899,52974.46844370448
2357,185585.78398844812
328,138658.85190605026
1356,112598.7923392877
1154,108490.52029089582
1730,185972.04313322838
2249,172002.09684489315
1119,292063.4806533891
2856,148764.02186505246
1394,120852.71586362882
2587,109135.71735957908
61,320867.9877453841
2661,169716.2229788515
2711,130150.9687010883
1147,176730.05436207447
757,119327.36396048951
2623,109545.75118444502
2378,137784.9479483764
1413,142249.06518344994
1722,216927.0591469127
1112,220388.8877772061
1623,188973.55384075682
1201,200547.00211080685
1513,113289.57708652082
957,372291.9982534224
1171,248866.56142135663
1145,194259.15919675096
2726,220176.65568744228
703,150886.2336806341
760,116407.20625315412
1964,164189.37314193026
2512,183094.68331838478
159,138299.63298020815
1281,163092.99282873212
468,197048.66483854424
290,130715.60958604843
665,108085.58119480123
1463,250695.6156871494
1792,228916.7455092563
923,155727.13634297787
500,292800.54912506626
1408,128913.46853819974
331,89043.18978712015
170,137362.69538089784
2192,102118.38430774328
2571,286555.67725830764
2314,169328.51212344808
2647,85272.85465437635
422,429332.3937253597
2457,356151.9177048874
1838,184440.0283037766
2805,256783.7422462972
1645,161088.50595763838
1711,307927.66995082976
2825,249622.14834616904
322,338148.5651327945
2103,270800.1906625761
342,115810.93600597206
600,129316.9776296516
488,163490.83890329552
1725,280712.32139830495
2246,300386.9869451479
2847,136197.9226687475
806,236729.6267109955
530,231477.8303771459
963,197296.2693945312
2678,104156.29399485086
171,81991.32868093072
2401,434139.9107069399
805,223610.99435867064
2259,269502.55174807826
1748,186360.93138929387
1361,148346.3385621569
1677,108204.73121807852
1406,170736.23452828344
2322,255957.4865210203
688,141771.3746234213
143,132624.68053644383
804,209082.0073497369
1214,167460.15459527262
2828,138079.3349905791
1999,195566.12268598896
2467,200014.56271645962
2665,154672.32964483774
1538,380955.8373508109
398,112484.2804587857
2822,141754.70283807724
2157,147688.7047327164
1856,191257.087484877
1269,89096.52166361525
2570,104402.17910590691
2320,236681.78097616823
1517,134071.3865419233
2304,127854.47033978459
1312,90283.5375481068
2012,123323.5490560641
506,248754.1068326841
2865,225156.08165097216
2367,100553.80525515528
554,81993.50918551852
238,131017.42603693604
1954,103266.52025786317
2488,105493.31504538115
2291,66918.43653853764
1969,110291.70371722324
2725,170667.2425257931
1482,156315.00672861026
2763,203608.82216197308
503,256004.1540861366
1584,253826.02251970183
1531,133719.09964741286
2210,180303.8034155034
459,301204.1869182914
556,126150.83142057309
1347,124575.36887863393
1290,70569.91147611552
1388,93009.03924951576
1571,292811.5575304614
2754,211923.9988886773
765,133600.19343423028
2494,130549.07636585497
2870,234843.15411132798
7,228342.0603059521
1114,252057.00263374145
2418,281375.3110544538
291,149729.63348449772
18,366875.2755650542
39,391882.46995496855
1001,251066.9554445414
2442,232422.25575714966
616,127056.914055263
2680,84964.66133967534
1414,125650.26702334319
289,152419.22461819937
40,265251.83905564004
860,135175.63548164355
409,127467.2562088865
673,152999.11979344758
2427,187049.86890981844
2036,216429.57586433744
2564,135370.42540237377
642,168530.9849304489
1008,173910.28898045878
1908,148711.02462623213
2519,206244.2528711014
1369,89534.59256666152
2855,164504.7367988827
712,98419.27457626614
1943,104383.69961717338
1958,121204.39008384786
107,183883.95471648304
2295,213605.94268782286
704,100406.84168697527
676,135653.25821362098
259,172669.77373687623
93,285812.0972365301
106,240855.39646294154
2315,179102.84060793114
1050,88987.11446818458
1095,211078.176086663
2709,152475.26790632855
758,159141.17541719222
1496,155991.09318418335
2370,112739.10404603426
2458,299213.39499197213
2733,135592.09433556383
161,274137.52669592574
726,133119.81014662917
845,212626.6793802058
947,266460.75852749374
2232,101969.30546469573
2563,135053.08522802324
2299,135875.9431672768
211,85595.48252823262
605,160296.69548064144
1478,199351.195674949
2247,286047.9084440231
2274,240645.89098271378
2869,222791.97965233534
967,211763.5419580968
2656,109098.41681600097
667,201995.62012949065
1042,107206.45574380679
2023,151585.97384179028
2447,383993.25514027895
2055,133908.54561503042
2275,302761.8538818266
2204,182049.12233987523
1563,280937.90981442895
483,222603.33765124338
796,128840.91973936974
1526,155296.95149445505
2042,128336.7292398075
442,344810.7024300358
1693,328224.27833119954
1468,218803.7543398951
1430,199124.72730664897
2605,168065.29358531022
1529,198595.5499668156
335,134512.02096736841
1287,117589.29253017099
31,88530.21675341358
1785,341188.3612005792
82,156969.83753766303
2620,137533.20759902723
252,178743.88450715228
721,51054.91463998072
2165,195150.25239872353
2316,193835.03052509073
775,141246.78885786782
1558,69749.20385830497
17,218439.62755477795
1022,224521.88270154438
925,132859.49295737318
438,289251.1878609675
1270,140149.86076814527
1272,120455.69879133484
215,139341.44892320037
266,228477.71051471675
2402,289006.80301153293
1250,135207.16835422866
1984,119059.4867938305
1279,149371.61456845474
377,248461.45681749488
1252,130247.22329891587
2156,258682.0737322229
499,340487.8704030829
1374,125793.62970269512
2898,237694.86785377585
401,109707.98504321845
2721,157606.91834904006
2078,250051.19411981333
2589,125889.5831324843
1946,265511.3167763591
1334,117064.98644806644
2781,223169.04835826094
431,391773.8512862309
576,207149.7471933374
1474,204749.99830493922
2254,144261.4008601878
2155,295879.1639770288
885,98306.2160475059
643,141008.65715649203
1944,126032.5539479329
480,205646.41783829394
2845,108299.97007611024
2387,322683.15591170004
2407,215118.58169526677
2527,165036.01368751662
2514,149913.65670270033
629,148975.28675203896
80,209125.13563761264
1876,132175.4249969651
1546,117845.03103298674
2518,180016.72531445543
2347,153017.68562533084
783,204991.5847360724
1322,39376.446340238675
194,93908.0577606706
1770,307014.7183319931
2143,127627.76986011572
1229,235277.71942208376
511,292550.1011575983
46,239316.34386472515
1348,153229.4171830628
2465,202707.51070177899
387,231180.33959963534
873,230196.66459597828
1918,119246.9081438908
2764,239420.16718242614
2184,123310.48305836954
934,138726.1326642707
1920,122795.52261219664
2631,141060.4958445016
1768,514841.44495548215
2040,122760.84273605651
1749,225792.91495249045
834,261414.42415281653
1457,219566.31166697553
79,110728.22203645391
2302,129302.52148925167
1817,146089.71960389416
2755,249564.5843809293
359,175716.7075527938
2059,104985.30751784041
2092,232804.24173313595
2516,217389.22919764728
150,102827.47098709522
1656,121824.68503431529
83,88419.83549771781
2411,191582.73340051188
795,72582.95743902832
2312,214546.67810920192
2917,116214.8453949288
1624,176292.68326317638
2215,311602.7626342034
1211,150913.32073464684
1485,166410.09954880114
1024,188391.396062877
570,193509.95247287606
2874,146764.7669300464
700,129566.11632789636
2756,210113.52743226307
2022,177710.42435995128
583,228798.4645618676
2392,371338.8705944065
2424,177132.40841382073
212,88426.33826277344
736,125528.49549027643
1610,165653.93442536035
890,114837.51184630516
467,183341.5135730849
578,207548.25450144953
1747,205731.83353508974
1149,154760.16405963188
2758,256941.560035375
857,138116.69891342352
2219,286182.69797276764
733,107153.1666645146
2909,117002.29746942795
1798,260558.46599721155
235,120666.99531672343
2366,108808.43690949136
1027,124458.45341294107
1195,144512.66690647588
1303,46973.0082636289
148,196732.07302130177
608,175259.33531209652
2515,201711.62624336785
821,274365.3087680436
2500,263926.7928276161
745,104727.65553466507
741,129788.5127199364
1611,128192.24234906766
2532,125292.83632504937
1081,246809.32234091996
1692,422263.6333765272
2520,201063.13380720202
276,130185.02882332091
1992,141237.88369873393
