Id,SalePrice
2658,155596.33764030912
2718,190370.36807632816
2414,197268.28917199318
1989,139929.93631023474
625,185815.0154293887
333,88727.89550502469
1327,92215.56393401907
858,123273.32016700471
95,207179.53812617372
1568,178168.950352022
2482,176858.46415060532
1364,167572.26796157003
2584,184472.81234463732
818,349708.631934167
2673,151334.75220536903
2089,110921.88285183182
1297,177412.15238314046
790,118635.39665860418
2616,194640.06271462992
720,234329.44294563602
222,118117.16137547675
557,135288.816324266
1148,196785.530616338
2766,164494.61397193305
534,201664.7460387619
1452,113384.81267638243
630,100276.51976023335
2648,123515.02247330802
125,166205.5093517136
1904,42604.033489008434
1670,89493.15893148935
756,118598.76224749358
717,344615.0269017734
1032,150261.23804680456
852,215550.7213838396
1731,195309.58527102807
2639,102769.82738195584
2071,95827.17994103486
1267,119871.98613301243
1851,208466.33135980958
567,164418.3711151949
2439,214325.1941171692
1898,152787.7000318815
647,122026.71656488249
2256,215634.5872832678
979,67073.39364367214
1444,212049.68286512012
2485,114362.61712505511
157,115099.53065328288
88,117716.95030383256
2003,118929.99089788133
186,238556.46297116906
1425,286639.2384110022
2695,119849.17080050826
738,113200.28995679709
395,167193.44359750688
1353,177583.14153620685
1878,122593.68928051746
390,199835.9900581495
1456,253225.64732575716
1103,315720.27046865865
1387,151673.99906870374
2070,120934.55657789847
1199,206041.0462364347
2479,178370.78172502245
501,318900.9261728034
2362,67073.39364367214
1718,181598.28269978391
2188,42604.033489008434
1483,158270.60474298373
2557,101400.06506800931
437,321318.1335029183
2224,194390.90311093957
1628,190784.92827574635
397,117969.97088693077
587,201259.8240087743
2182,517726.8845595275
971,142005.4528260441
2611,145492.8278363182
1887,104393.12301459906
2399,323322.38678517716
2148,213587.73962415248
304,139722.40841495874
1997,118730.42795904324
2817,122976.52727226683
1431,178276.3172387823
427,321563.464169567
263,135340.12666037583
598,180186.41019680144
2895,249970.12111163835
687,177780.476619431
1822,116572.53150711607
2191,92908.9913895346
179,142800.5141687551
1009,226309.41923992417
2010,117565.23507384848
1991,147960.90371374477
1411,129574.60035855017
1721,243215.18382143634
1144,182515.61419133394
